product_name,product_image_url,product_price,product_url,product_category
Gaupucean 100% Cotton Summer Solid Undershirt Casual Base Men TankTops,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/233395/1.jpg?8208,"₦ 2,717",https://www.jumia.com.ng/gaupucean-100-cotton-summer-solid-undershirt-casual-base-men-tanktops-59333224.html,vests
Gaupucean 100% Cotton Summer Solid Undershirt Casual Base Men TankTops,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/133395/1.jpg?8209,"₦ 2,717",https://www.jumia.com.ng/gaupucean-100-cotton-summer-solid-undershirt-casual-base-men-tanktops-59333194.html,vests
Gaupucean 100% Cotton Summer Solid Undershirt Casual Base Men TankTops,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/133395/1.jpg?8209,"₦ 2,717",https://www.jumia.com.ng/gaupucean-100-cotton-summer-solid-undershirt-casual-base-men-tanktops-59333196.html,vests
Gaupucean Men Modal Stretchy Summer Under Singlet  Bottoming Tank Tops,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/215485/1.jpg?8627,"₦ 3,231",https://www.jumia.com.ng/gaupucean-men-modal-stretchy-summer-under-singlet-bottoming-tank-tops-58451288.html,vests
Gaupucean Men Modal Stretchy Summer Under Singlet  Bottoming Tank Tops,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/315485/1.jpg?8626,"₦ 3,231",https://www.jumia.com.ng/gaupucean-men-modal-stretchy-summer-under-singlet-bottoming-tank-tops-58451301.html,vests
Gaupucean Men Modal Stretchy Summer Under Singlet  Bottoming Tank Tops,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/374316/1.jpg?7940,"₦ 3,231",https://www.jumia.com.ng/gaupucean-men-modal-stretchy-summer-under-singlet-bottoming-tank-tops-61347311.html,vests
Arist Quality Men Round Neck T-Shirt (Unisex),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/690866/1.jpg?5230,"₦ 4,950",https://www.jumia.com.ng/arist-quality-men-round-neck-t-shirt-unisex-66809619.html,vests
Men's Sleeveless Denim Vest Slim Fit Jeans Vests,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/285764/1.jpg?5209,"₦ 3,452 - ₦ 3,512",https://www.jumia.com.ng/fashion-mens-sleeveless-denim-vest-slim-fit-jeans-vests-46758230.html,vests
Olo Men's Spandex T-Shirt - Black,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/401935/1.jpg?7356,"₦ 4,500",https://www.jumia.com.ng/olo-mens-spandex-t-shirt-black-53910475.html,vests
Men's Reusable Summer Heatstroke Ice Vest,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/795606/1.jpg?9286,"₦ 9,280 - ₦ 10,850",https://www.jumia.com.ng/fashion-mens-reusable-summer-heatstroke-ice-vest-60659764.html,vests
Black Men Seamless Modal Cotton Vest Bottoming Slim Vest,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/213776/1.jpg?7734,"₦ 4,538",https://www.jumia.com.ng/fashion-black-men-seamless-modal-cotton-vest-bottoming-slim-vest-67731202.html,vests
White Men Seamless Modal Cotton Vest Bottoming Slim Vest,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/013776/1.jpg?7669,"₦ 4,538",https://www.jumia.com.ng/fashion-white-men-seamless-modal-cotton-vest-bottoming-slim-vest-67731052.html,vests
Gray Men Seamless Modal Cotton Vest Bottoming Slim Vest,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/413776/1.jpg?7797,"₦ 4,538",https://www.jumia.com.ng/fashion-gray-men-seamless-modal-cotton-vest-bottoming-slim-vest-67731408.html,vests
Gray Summer Vest Men Loose Sleeveless Student T-shirt Men,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/915776/1.jpg?1886,"₦ 5,798",https://www.jumia.com.ng/fashion-gray-summer-vest-men-loose-sleeveless-student-t-shirt-men-67751913.html,vests
Black Summer Vest Men Loose Sleeveless Student T-shirt Men,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/815776/1.jpg?1888,"₦ 5,798",https://www.jumia.com.ng/fashion-black-summer-vest-men-loose-sleeveless-student-t-shirt-men-67751892.html,vests
