product_image_url,product_price
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/609402/1.jpg?1110," 5,799"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/831216/1.jpg?4455," 6,390"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/528026/1.jpg?4505," 5,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/056016/1.jpg?3166," 11,341"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/132216/1.jpg?7747," 10,652"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/603732/1.jpg?4565," 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/542671/1.jpg?4606," 4,413"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/242621/1.jpg?1454," 1,752 - ₦ 2,368"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/190022/1.jpg?4400," 10,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/651216/1.jpg?5648,"₦ 17,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/225894/1.jpg?5432," 5,001"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/943064/1.jpg?0565,"₦ 1,800 - ₦ 2,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/345204/1.jpg?7070," 1,520 - ₦ 2,650"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/823906/1.jpg?7611," 5,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/528026/1.jpg?4505," 10,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/58895/1.jpg?5847," 10,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/848495/1.jpg?0657," 8,005"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/071983/1.jpg?2877," 6,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/759316/1.jpg?5812," 9,273"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/456016/1.jpg?3269," 8,557"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/847971/1.jpg?7759," 4,364"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/792662/1.jpg?3736," 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/385316/1.jpg?9326," 7,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/138301/1.jpg?8493," 8,738"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/971983/1.jpg?4409," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/969316/1.jpg?6919," 20,046"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/236331/1.jpg?7542," 4,599"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/752933/1.jpg?1605," 3,550"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/135065/1.jpg?2752," 3,300"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/083882/1.jpg?0128," 3,950 - ₦ 4,150"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/723906/1.jpg?7613," 4,200 - ₦ 4,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/26709/1.jpg?0771," 3,899"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/378301/1.jpg?3559," 6,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/868902/1.jpg?5620," 4,603"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/612652/1.jpg?7806," 5,510"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/164514/1.jpg?0987," 7,200"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/278471/1.jpg?2296," 6,489"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/455916/1.jpg?3928," 9,864"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/419316/1.jpg?1590," 7,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/755514/1.jpg?2701," 3,840"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/555916/1.jpg?3927," 7,393"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/965485/1.jpg?9641," 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/382102/1.jpg?6380," 6,199"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/950916/1.jpg?3732," 11,218"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/225894/1.jpg?5644," 6,369"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/410885/1.jpg?5950," 3,750"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/442671/1.jpg?4603," 11,101"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/395316/1.jpg?0168," 11,046"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/359316/1.jpg?4585," 9,775"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/387914/1.jpg?1993," 2,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/709005/1.jpg?7265," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/186674/1.jpg?8105," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/138301/1.jpg?8495," 8,738"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/025894/1.jpg?4946," 5,342"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/619471/1.jpg?4774," 3,699"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/316674/1.jpg?6726,"₦ 2,790"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/031334/1.jpg?2440," 3,890"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/212894/1.jpg?9873," 8,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/456016/1.jpg?3269," 8,557"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/478904/1.jpg?9709," 5,508"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/358354/1.jpg?9155," 4,950"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/375894/1.jpg?6108," 6,047"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/537751/1.jpg?1281," 8,299"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/110885/1.jpg?5828," 4,300"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/041554/1.jpg?2614," 3,250"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/413906/1.jpg?7251," 9,273"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/999024/1.jpg?0093," 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/719471/1.jpg?2160," 14,799 - ₦ 17,399"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/832906/1.jpg?5570," 4,790"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/971983/1.jpg?4538," 5,499"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/648804/1.jpg?8530," 4,140"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/143906/1.jpg?7906," 10,276"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/743842/1.jpg?8813," 3,420"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/692712/1.jpg?3135," 9,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/507026/1.jpg?6928," 8,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/419316/1.jpg?1591," 12,720"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/972102/1.jpg?0441," 7,361 - ₦ 7,752"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/971164/1.jpg?9706," 5,300 - ₦ 5,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/385316/1.jpg?9326," 7,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/679316/1.jpg?7201," 4,491"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/773224/1.jpg?8820," 4,490"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/279816/1.jpg?9168," 7,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/988275/1.jpg?6036," 5,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/211573/1.jpg?2185," 3,840"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/551216/1.jpg?5588,"₦ 7,600"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/26936/1.jpg?1137," 4,499"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/35529/1.jpg?2900," 5,476"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/160733/1.jpg?6540," 3,840"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/652906/1.jpg?6055," 4,520"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/180444/1.jpg?9173," 5,349"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/958434/1.jpg?1295," 3,500 - ₦ 3,600"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/177124/1.jpg?5811,"₦ 5,350 - ₦ 5,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/90288/1.jpg?8455," 3,683"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/309316/1.jpg?0565," 13,170 - ₦ 13,272"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/512554/1.jpg?2660," 5,000 - ₦ 5,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/879316/1.jpg?7326," 7,214"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/401464/1.jpg?6726," 3,490"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/270026/1.jpg?0102," 8,450"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/189316/1.jpg?7392," 9,790"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/677914/1.jpg?8691," 3,530"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/755713/1.jpg?9343," 9,399"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/344413/1.jpg?0005," 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/138301/1.jpg?8497," 8,738"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/014363/1.jpg?4620," 6,650"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/287914/1.jpg?1131," 4,550"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/514274/1.jpg?9203,"₦ 3,790"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/555916/1.jpg?3927," 9,273"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/111126/1.jpg?0382," 5,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/930554/1.jpg?3548," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/594324/1.jpg?6988," 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/133254/1.jpg?3109," 4,400"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/907111/1.jpg?2409," 2,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/555916/1.jpg?3927," 12,356"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/124742/1.jpg?0832," 15,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/917052/1.jpg?9111," 4,950"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/138301/1.jpg?8494," 8,738"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/887985/1.jpg?3131," 4,890"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/556016/1.jpg?2769," 10,634"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/180384/1.jpg?6447," 2,426"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/930705/1.jpg?2571," 8,499"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/155916/1.jpg?2736," 8,423"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/960026/1.jpg?0109," 14,099"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/091126/1.jpg?1360," 6,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/075916/1.jpg?5434," 3,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/095144/1.jpg?1697," 3,590"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/889122/1.jpg?4466," 7,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/467205/1.jpg?9553," 9,017"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/340611/1.jpg?2942," 8,439 - ₦ 8,949"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/692624/1.jpg?2906," 3,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/097026/1.jpg?7311," 8,650"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/062813/1.jpg?5534," 5,890"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/670893/1.jpg?1848," 3,940"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/161714/1.jpg?5192," 6,700"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/082102/1.jpg?0446," 5,099 - ₦ 5,180"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/087914/1.jpg?0332," 3,600"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/673875/1.jpg?9816," 3,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/584414/1.jpg?5838," 2,728"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/682102/1.jpg?9635," 6,714 - ₦ 7,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/972102/1.jpg?0443," 7,231 - ₦ 7,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/881216/1.jpg?6943," 6,320"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/593693/1.jpg?5150," 1,930"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/854894/1.jpg?4615," 3,979"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/668614/1.jpg?2292," 3,270"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/382563/1.jpg?3047," 5,508 - ₦ 6,120"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/881334/1.jpg?7537," 5,360"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/111613/1.jpg?7897," 5,890"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/324316/1.jpg?4937," 9,470"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/350785/1.jpg?3084," 5,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/061126/1.jpg?7583," 18,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/611573/1.jpg?2171,"₦ 3,600"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/13117/1.jpg?4862," 7,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/197026/1.jpg?7339," 8,920"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/092595/1.jpg?6530," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/728393/1.jpg?3675," 3,840"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/467205/1.jpg?9553," 9,017"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/025463/1.jpg?5636," 6,220"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/434393/1.jpg?0884," 12,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/452691/1.jpg?0478,"₦ 8,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/422962/1.jpg?0617,"₦ 12,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/102064/1.jpg?4481," 11,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/761216/1.jpg?6253," 7,348"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/455916/1.jpg?3927," 7,214"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/987026/1.jpg?7311," 6,290"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/709316/1.jpg?0687," 6,150"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/421421/1.jpg?8736," 8,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/38566/1.jpg?1561," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/35678/1.jpg?3465," 2,098"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/011621/1.jpg?8174," 1,576"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/598816/1.jpg?5987," 15,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/977914/1.jpg?9699," 3,450"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/685316/1.jpg?9449," 9,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/26936/1.jpg?0816," 11,399"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/261216/1.jpg?6025," 18,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/292882/1.jpg?4177," 4,400"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/175395/1.jpg?7113," 6,995"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/909812/1.jpg?0194," 12,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/956043/1.jpg?8133," 6,777"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/532216/1.jpg?8587," 10,100"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/877544/1.jpg?6368,"₦ 6,999 - ₦ 10,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/124026/1.jpg?3672," 6,890"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/711574/1.jpg?9908," 3,450"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/290026/1.jpg?9878," 10,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/344413/1.jpg?0005," 3,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/053144/1.jpg?6285," 3,000 - ₦ 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/485316/1.jpg?9389," 13,140"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/543116/1.jpg?0167," 10,276"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/130525/1.jpg?8966," 5,330"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/204102/1.jpg?6662," 10,084"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/901954/1.jpg?2658," 6,365"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/460602/1.jpg?2233," 6,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/625624/1.jpg?1508," 3,530"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/409316/1.jpg?0628," 9,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/54529/1.jpg?2721," 4,773"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/719471/1.jpg?2162," 5,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/922216/1.jpg?7655," 9,583"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/670916/1.jpg?4938," 8,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/809005/1.jpg?7266," 3,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/719471/1.jpg?2162," 2,799 - ₦ 3,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/955485/1.jpg?9452," 5,950 - ₦ 5,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/60056/1.jpg?6974," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/859316/1.jpg?6551," 9,649"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/324316/1.jpg?4937," 7,751"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/987293/1.jpg?7468," 2,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/58766/1.jpg?0356," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/625762/1.jpg?4720," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/568454/1.jpg?0327," 9,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/989565/1.jpg?8347," 5,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/804026/1.jpg?0493," 15,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/077644/1.jpg?6562,"₦ 6,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/212292/1.jpg?9080," 1,651"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/132216/1.jpg?7747," 7,214"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/131444/1.jpg?3406," 3,950 - ₦ 6,950"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/77566/1.jpg?8551," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/838223/1.jpg?7625," 4,890"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/414514/1.jpg?9132," 3,840 - ₦ 4,410"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/314026/1.jpg?1994," 3,200"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/171945/1.jpg?7570," 3,340"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/337983/1.jpg?6608," 11,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/134316/1.jpg?5355," 6,290"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/677914/1.jpg?8409," 2,680"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/850574/1.jpg?7385," 8,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/291906/1.jpg?4434," 4,110"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/809005/1.jpg?7271," 2,699 - ₦ 2,899"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/102906/1.jpg?4738," 9,148"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/747613/1.jpg?0404," 8,579"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/907404/1.jpg?5507," 2,950"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/32256/1.jpg?6246," 3,699"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/289875/1.jpg?8162," 8,136"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/232216/1.jpg?7746," 8,557"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/981126/1.jpg?0693," 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/071384/1.jpg?3424," 3,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/922216/1.jpg?7655," 9,583"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/428026/1.jpg?4505," 6,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/328026/1.jpg?3859," 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/784433/1.jpg?4251," 6,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/558204/1.jpg?3748," 10,335"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/869316/1.jpg?6920," 24,053 - ₦ 26,169"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/089316/1.jpg?7394," 3,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/004783/1.jpg?5326," 3,840"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/238894/1.jpg?6387," 3,979"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/352906/1.jpg?5992," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/909005/1.jpg?7384," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/538552/1.jpg?6862," 5,424"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/898762/1.jpg?6551," 6,800"
