product_name,product_image_url,product_price,product_url,product_category
Andrezzy Stitches Men's Beige With Black Detail,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/616223/1.jpg?9952,"₦ 10,000 - ₦ 12,000",https://www.jumia.com.ng/andrezzy-stitches-mens-beige-with-black-detail-32261669.html,traditional-mens
DesubClassic Men Native Wear - Classy Men Kaftan,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/428053/1.jpg?1857,"₦ 14,500",https://www.jumia.com.ng/desubclassic-men-native-wear-classy-men-kaftan-35082469.html,traditional-mens
ACE Senator Wear- Sky Blue,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/479652/1.jpg?7671,"₦ 15,000",https://www.jumia.com.ng/ace-senator-wear-sky-blue-25697445.html,traditional-mens
Andrezzy Stitches Gray Shirt Sleeve Trad,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/511665/1.jpg?1797,"₦ 11,000",https://www.jumia.com.ng/andrezzy-stitches-gray-shirt-sleeve-trad-56611591.html,traditional-mens
Legendary Quality Senator Wear - Magenta/Carton Brown-mm,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/611336/1.jpg?3225,"₦ 15,999 - ₦ 18,999",https://www.jumia.com.ng/fashion-legendary-quality-senator-wear-magentacarton-brown-mm-63311600.html,traditional-mens
ACE Sky Blue Senator Attire,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/828234/1.jpg?5550,"₦ 15,000",https://www.jumia.com.ng/ace-sky-blue-senator-attire-43282809.html,traditional-mens
ACE Blue Senator Wear,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/642734/1.jpg?8840,"₦ 15,000",https://www.jumia.com.ng/ace-blue-senator-wear-43724686.html,traditional-mens
Andrezzy Stitches Perfect Purple Senator For Men,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/341454/1.jpg?7591,"₦ 13,000",https://www.jumia.com.ng/andrezzy-stitches-perfect-purple-senator-for-men-45414369.html,traditional-mens
GeneAfrica Short Sleeves Men's Senator Attire - Green,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/004392/1.jpg?3703,"₦ 5,266",https://www.jumia.com.ng/geneafrica-short-sleeves-mens-senator-attire-green-29340014.html,traditional-mens
Men's Traditional Aso Oke Cap -Black,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/639813/1.jpg?2566,"₦ 4,999",https://www.jumia.com.ng/fashion-mens-traditional-aso-oke-cap-black-31893625.html,traditional-mens
Complete Men Native Wear White S Sleeve,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/106713/1.jpg?0094,"₦ 9,950",https://www.jumia.com.ng/fashion-complete-men-native-wear-white-s-sleeve-31760156.html,traditional-mens
Men Senator Wear In Unique Design,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/561773/1.jpg?9093,"₦ 17,990 - ₦ 18,990",https://www.jumia.com.ng/fashion-men-senator-wear-in-unique-design-37716549.html,traditional-mens
ACE Men's Senator Wear- Wine,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/479652/1.jpg?9606,"₦ 15,000",https://www.jumia.com.ng/ace-mens-senator-wear-wine-25697480.html,traditional-mens
Senator Traditional Native Wear,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/861093/1.jpg?5111,"₦ 16,500",https://www.jumia.com.ng/fashion-senator-traditional-native-wear-39016838.html,traditional-mens
Men's Checkers Cashmere,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/356024/1.jpg?8312,"₦ 12,000",https://www.jumia.com.ng/fashion-mens-checkers-cashmere-42065371.html,traditional-mens
DesubClassic Trendy Men Native Wear - Blue,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/877066/1.jpg?0291,"₦ 16,900",https://www.jumia.com.ng/desubclassic-trendy-men-native-wear-blue-66077860.html,traditional-mens
Andrezzy Stitches White Senator Wear,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/731514/1.jpg?4054,"₦ 10,000 - ₦ 12,000",https://www.jumia.com.ng/andrezzy-stitches-white-senator-wear-41513794.html,traditional-mens
Andrezzy Stitches Men’s Navy Blue Checkers Cashmere Sanator,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/687223/1.jpg?3331,"₦ 10,000 - ₦ 12,000",https://www.jumia.com.ng/andrezzy-stitches-mens-navy-blue-checkers-cashmere-sanator-32278605.html,traditional-mens
Complete Men Native Wear White Long Sleeve,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/469813/1.jpg?3506,"₦ 9,990",https://www.jumia.com.ng/fashion-complete-men-native-wear-white-long-sleeve-31896484.html,traditional-mens
