product_name,product_image_url,product_price,product_url,product_category
STAMOS Men's Skinny Checked Stamos Pant Trouser- Light Grey,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/214425/1.jpg?0625,"₦ 9,500",https://www.jumia.com.ng/stamos-mens-skinny-checked-stamos-pant-trouser-light-grey-52441276.html,trousers
4in1 Quality Corporate Chinos,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/085164/1.jpg?1338,"₦ 17,555 - ₦ 22,555",https://www.jumia.com.ng/fashion-4in1-quality-corporate-chinos-46158028.html,trousers
4 In 1 Quality Men Suit Material Trousers.,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/397436/1.jpg?3075,"₦ 16,000",https://www.jumia.com.ng/fashion-4-in-1-quality-men-suit-material-trousers.-63479324.html,trousers
3 In 1 Set Of Quality Men Plain Trousers.,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/379785/1.jpg?3668,"₦ 15,000",https://www.jumia.com.ng/fashion-3-in-1-set-of-quality-men-plain-trousers.-58797339.html,trousers
Men's Casual Sports Pants,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/189756/1.jpg?5766,"₦ 5,688",https://www.jumia.com.ng/fashion-mens-casual-sports-pants-65798115.html,trousers
Men Pan Trouser With Belt Holder And Pockets - Navy Blue,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/769526/1.jpg?6217,"₦ 3,600",https://www.jumia.com.ng/fashion-men-pan-trouser-with-belt-holder-and-pockets-navy-blue-62596711.html,trousers
2 In 1 Men Suit Plain Material Trouser,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/969785/1.jpg?7980,"₦ 9,000",https://www.jumia.com.ng/fashion-2-in-1-men-suit-plain-material-trouser-58796922.html,trousers
Men's Casual Sports Pants,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/689756/1.jpg?5815,"₦ 5,688",https://www.jumia.com.ng/fashion-mens-casual-sports-pants-65798633.html,trousers
3 In 1 Quality Suit Material Trousers.,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/869785/1.jpg?7960,"₦ 13,500",https://www.jumia.com.ng/fashion-3-in-1-quality-suit-material-trousers.-58796816.html,trousers
"Men's Pants, Multipocket Casual Loose Overalls Pants",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/850674/1.jpg?9225,"₦ 4,288 - ₦ 4,888",https://www.jumia.com.ng/fashion-mens-pants-multipocket-casual-loose-overalls-pants-47605808.html,trousers
